
SetupTitle, C-V Oliver
DataValue, -23.95, 1.0378499999999999E-11, 1.36499E-06, 3.141592653589, 0.020932206558853507, 732606.09967838589, 1.0383047415241458E-11, -15328.345978494637, 320.85610422742121, 15331.70372385446, -1.5498671766320775, 1.0378499999999999E-12, 1.0378499999999998E-13
DataValue, -23.975, 1.03741E-11, 1.3640399999999998E-06, 3.141592653589, 0.020926510114142306, 733116.33089938725, 1.0378643013688213E-11, -15334.850893515541, 320.90491232201714, 15338.208235941602, -1.5498728705826219, 1.03741E-12, 1.0374099999999999E-13
DataValue, -24, 1.03697E-11, 1.36295E-06, 3.141592653589, 0.020918660104646568, 733702.63032392971, 1.0374237680554649E-11, -15341.36270949852, 320.92075206209927, 15344.718958439607, -1.5498807171572437, 1.03697E-12, 1.0369699999999999E-13
DataValue, -24.025000000000002, 1.03653E-11, 1.3614099999999999E-06, 3.141592653589, 0.020903893864605165, 734532.58019259456, 1.0369829353943087E-11, -15347.884488708338, 320.830548398179, 15351.237426328846, -1.5498954769431035, 1.03653E-12, 1.03653E-13
DataValue, -24.05, 1.03608E-11, 1.35997E-06, 3.141592653589, 0.020890852825721909, 735310.3377280382, 1.0365321740443487E-11, -15354.558891398772, 320.76983000409149, 15357.909103562046, -1.549908512289448, 1.03608E-12, 1.03608E-13
DataValue, -24.075, 1.03565E-11, 1.35913E-06, 3.141592653589, 0.020886617853960541, 735764.79071170522, 1.0361018031465891E-11, -15360.936792947368, 320.83801667313389, 15364.287038124057, -1.5499127454141308, 1.03565E-12, 1.0356499999999999E-13
DataValue, -24.1, 1.0352E-11, 1.35791E-06, 3.141592653589, 0.020876940569355698, 736425.83087244362, 1.0356511884495297E-11, -15367.620379039578, 320.82889734562872, 15370.968977121922, -1.5499224184808074, 1.0351999999999999E-12, 1.0351999999999999E-13
DataValue, -24.125, 1.03474E-11, 1.3563699999999999E-06, 3.141592653589, 0.02086253456536024, 737261.95654578041, 1.0351903657718974E-11, -15374.461389356195, 320.75023215924, 15377.806856773648, -1.5499368182130577, 1.0347399999999999E-12, 1.0347399999999999E-13
DataValue, -24.150000000000002, 1.03431E-11, 1.35544E-06, 3.141592653589, 0.020856897454779817, 737767.80971492652, 1.0347599353704212E-11, -15380.856723541541, 320.79695144956662, 15384.201774358407, -1.5499424528718415, 1.0343099999999999E-12, 1.0343099999999999E-13
DataValue, -24.175, 1.03388E-11, 1.35411E-06, 3.141592653589, 0.02084509807620041, 738492.441529861, 1.0343292395875022E-11, -15387.261328453562, 320.74897151574032, 15390.603987266091, -1.5499542471227039, 1.0338799999999998E-12, 1.03388E-13
DataValue, -24.2, 1.03344E-11, 1.3531799999999999E-06, 3.141592653589, 0.020839650670880294, 738999.98522000038, 1.0338888137324647E-11, -15393.816141347614, 320.80175087744271, 15397.158476711875, -1.5499596921626737, 1.0334399999999999E-12, 1.03344E-13
DataValue, -24.225, 1.033E-11, 1.35181E-06, 3.141592653589, 0.020827419518016397, 739748.929213425, 1.033448096190104E-11, -15400.38088789113, 320.75019348935041, 15403.720725160718, -1.5499719180090779, 1.033E-12, 1.0329999999999999E-13
DataValue, -24.25, 1.03256E-11, 1.3504099999999999E-06, 3.141592653589, 0.020814715532344912, 740515.84333646821, 1.0330073590802728E-11, -15406.951527783642, 320.69131327144333, 15410.288715591361, -1.5499846164897437, 1.03256E-12, 1.03256E-13
DataValue, -24.275000000000002, 1.03213E-11, 1.34947E-06, 3.141592653589, 0.020808892392845304, 741031.66428301483, 1.0325769226140013E-11, -15413.374016633041, 320.73524132279476, 15416.710728026421, -1.5499904371081521, 1.03213E-12, 1.03213E-13
DataValue, -24.3, 1.0317E-11, 1.34841E-06, 3.141592653589, 0.020801213222312376, 741614.19746219623, 1.0321464067594673E-11, -15419.803048253521, 320.75061105278382, 15423.138688393465, -1.5499981129561924, 1.0317000000000001E-12, 1.0316999999999999E-13
DataValue, -24.325, 1.03126E-11, 1.3472E-06, 3.141592653589, 0.020791414321650752, 742280.28503562941, 1.0317057960732453E-11, -15426.388384914764, 320.73643239746366, 15429.722306681355, -1.550007907620792, 1.03126E-12, 1.0312599999999999E-13
DataValue, -24.35, 1.03084E-11, 1.3461199999999998E-06, 3.141592653589, 0.020783210973081778, 742875.82087778219, 1.0312852629452632E-11, -15432.678892104257, 320.74062129442876, 15436.011542265334, -1.5500161074261236, 1.0308399999999999E-12, 1.0308399999999999E-13
DataValue, -24.375, 1.03039E-11, 1.3449699999999999E-06, 3.141592653589, 0.020774524579077875, 743511.00768046884, 1.0308346966141712E-11, -15439.424343659366, 320.74670051416479, 15442.755664371309, -1.5500247900712969, 1.0303899999999998E-12, 1.03039E-13
DataValue, -24.400000000000002, 1.02996E-11, 1.34317E-06, 3.141592653589, 0.020755383210298947, 744507.396680986, 1.0304036922787353E-11, -15445.882452145017, 320.5852093155018, 15449.209028358482, -1.5500439231901937, 1.02996E-12, 1.0299599999999999E-13
DataValue, -24.425, 1.02951E-11, 1.3425299999999998E-06, 3.141592653589, 0.020754561466058238, 744862.31220158958, 1.0299534633079052E-11, -15452.634391924566, 320.71265029972386, 15455.962158809531, -1.5500447445806052, 1.02951E-12, 1.0295099999999999E-13
DataValue, -24.45, 1.02908E-11, 1.34143E-06, 3.141592653589, 0.020746221412505837, 745473.11451212515, 1.0295229219007371E-11, -15459.096607397409, 320.71784105438445, 15462.423091172246, -1.5500530810446531, 1.0290799999999999E-12, 1.02908E-13
DataValue, -24.475, 1.02865E-11, 1.33972E-06, 3.141592653589, 0.0207284363349174, 746424.62604126241, 1.0290919780631791E-11, -15465.570277933361, 320.57708888933246, 15468.89245200239, -1.5500708584772909, 1.0286499999999999E-12, 1.0286499999999999E-13
DataValue, -24.5, 1.0282199999999999E-11, 1.3388E-06, 3.141592653589, 0.020722864543724427, 746937.55602031667, 1.02866155583028E-11, -15472.0415271546, 320.625020782104, 15475.363305006704, -1.5500764278761341, 1.0282199999999998E-12, 1.0282199999999999E-13
DataValue, -24.525000000000002, 1.02779E-11, 1.3378899999999999E-06, 3.141592653589, 0.020717442941969623, 747445.604646122, 1.0282311402558184E-11, -15478.518093931547, 320.67531543727125, 15481.839523845256, -1.5500818471512599, 1.02779E-12, 1.02779E-13
DataValue, -24.55, 1.02736E-11, 1.33635E-06, 3.141592653589, 0.020702257066744671, 748306.9555131516, 1.0278003094907855E-11, -15485.006340461934, 320.57458194041408, 15488.324293697255, -1.5500970265160869, 1.02736E-12, 1.0273599999999999E-13
DataValue, -24.575, 1.02693E-11, 1.33514E-06, 3.141592653589, 0.020692172856939306, 748985.12515541445, 1.0273696965283938E-11, -15491.496744525295, 320.55272845042992, 15494.812855835169, -1.5501071064079215, 1.02693E-12, 1.0269299999999999E-13
DataValue, -24.6, 1.0265E-11, 1.3347299999999999E-06, 3.141592653589, 0.020694483896064205, 749215.1970810577, 1.0269396105978132E-11, -15497.984637995076, 320.72279351243952, 15501.302879106963, -1.5501047963579919, 1.0265E-12, 1.0265E-13
DataValue, -24.625, 1.02608E-11, 1.3332399999999998E-06, 3.141592653589, 0.020679843319028935, 750052.50367525732, 1.0265188091860855E-11, -15504.337735236199, 320.62727512999248, 15507.652641770979, -1.5501194306721444, 1.02608E-12, 1.02608E-13
DataValue, -24.650000000000002, 1.02566E-11, 1.33134E-06, 3.141592653589, 0.020658828650431664, 751122.92877852393, 1.0260977385607908E-11, -15510.70011275602, 320.4328958776577, 15514.009643822261, -1.5501404363666576, 1.02566E-12, 1.02566E-13
DataValue, -24.675, 1.02523E-11, 1.33073E-06, 3.141592653589, 0.020658023801559785, 751467.2397856816, 1.0256675209494785E-11, -15517.206096630902, 320.5548128779098, 15520.5167579362, -1.5501412408721902, 1.02523E-12, 1.0252299999999999E-13
DataValue, -24.7, 1.02481E-11, 1.32948E-06, 3.141592653589, 0.020647077384282592, 752173.78223064658, 1.0252468783522826E-11, -15523.572561149382, 320.51640395057717, 15526.881072078559, -1.550152182622506, 1.02481E-12, 1.0248099999999999E-13
DataValue, -24.725, 1.02436E-11, 1.3283999999999999E-06, 3.141592653589, 0.02063936764451239, 752785.30563083419, 1.0247963604547465E-11, -15530.396987486527, 320.53757308996211, 15533.704481696987, -1.5501598890782269, 1.0243599999999999E-12, 1.02436E-13
DataValue, -24.75, 1.02394E-11, 1.3275099999999999E-06, 3.141592653589, 0.020633999892960067, 753289.99404900917, 1.0243759546927034E-11, -15536.770690764555, 320.58572477018095, 15540.077821694682, -1.5501652545447733, 1.0239399999999998E-12, 1.0239399999999998E-13
DataValue, -24.775000000000002, 1.02353E-11, 1.3264299999999999E-06, 3.141592653589, 0.020625471765892162, 753903.33451444865, 1.023965419984879E-11, -15542.99979136852, 320.58170335413917, 15546.305514269534, -1.5501737790439338, 1.02353E-12, 1.0235299999999999E-13
DataValue, -24.8, 1.0231E-11, 1.32489E-06, 3.141592653589, 0.020610184004796642, 754779.64208349376, 1.0235345920954285E-11, -15549.542176792091, 320.47892545403113, 15552.844390962584, -1.5501890603090422, 1.0231E-12, 1.0231E-13
DataValue, -24.825, 1.02268E-11, 1.3244E-06, 3.141592653589, 0.020611022668963842, 755058.8945937783, 1.0231144490427743E-11, -15555.927613068201, 320.62357666970928, 15559.231452129447, -1.5501882220009857, 1.0226799999999998E-12, 1.0226799999999998E-13
DataValue, -24.85, 1.02225E-11, 1.3226399999999999E-06, 3.141592653589, 0.020592290920138673, 756063.63031512743, 1.0226834773897485E-11, -15562.483076206087, 320.46717894497033, 15565.782303179683, -1.5502069458028995, 1.02225E-12, 1.0222499999999999E-13
DataValue, -24.875, 1.0218299999999999E-11, 1.32124E-06, 3.141592653589, 0.020578949239187429, 756864.76340407494, 1.0222627380072924E-11, -15568.88822947591, 320.3913605849674, 15572.184539294769, -1.5502202818324713, 1.0218299999999997E-12, 1.0218299999999998E-13
DataValue, -24.900000000000002, 1.0214199999999999E-11, 1.3207199999999998E-06, 3.141592653589, 0.020579107168489073, 757162.75970682665, 1.0218525710143947E-11, -15575.137510682403, 320.52242399628727, 15578.435194234064, -1.550220123970024, 1.02142E-12, 1.0214199999999999E-13
DataValue, -24.925, 1.02099E-11, 1.3195099999999999E-06, 3.141592653589, 0.020568912424141259, 757857.08331122925, 1.021421960610835E-11, -15581.703666989599, 320.49869814522975, 15584.999473256003, -1.5502303144008653, 1.0209899999999999E-12, 1.0209899999999999E-13
DataValue, -24.95, 1.02057E-11, 1.31813E-06, 3.141592653589, 0.020555856544653767, 758650.51246842125, 1.0210012349526958E-11, -15588.124445247058, 320.4272498967091, 15591.417425718077, -1.5502433647625078, 1.02057E-12, 1.0205699999999999E-13
DataValue, -24.975, 1.02016E-11, 1.3174999999999999E-06, 3.141592653589, 0.020554289280468263, 759013.28273244784, 1.0205909959805908E-11, -15594.390281585658, 320.53160900023454, 15597.684083439486, -1.5502449313647864, 1.02016E-12, 1.02016E-13
DataValue, -25, 1.01972E-11, 1.3159799999999999E-06, 3.141592653589, 0.020539434551653912, 759889.96793264349, 1.0201501876159917E-11, -15601.128640074825, 320.43836063475027, 15604.419104443756, -1.5502597798249735, 1.01972E-12, 1.0197199999999999E-13
SetupTitle, Cj-V
PrimitiveTest, C-V Sweep
TestParameter, Channel.UnitTyp, CMU
TestParameter, Channel.Unit, CMU1:MF
TestParameter, Channel.IName, 
TestParameter, Channel.VName, Vanode
TestParameter, Channel.Mode, 
TestParameter, Channel.Func, VAR1
TestParameter, Channel.Index, 
TestParameter, Channel.Time, 
TestParameter, Measurement.Primary.Locus, Single
TestParameter, Measurement.Primary.Scale, LINEAR
TestParameter, Measurement.Primary.Start, 0
TestParameter, Measurement.Primary.Stop, -25
TestParameter, Measurement.Primary.Step, -0.025
TestParameter, Measurement.Aborting.Condition, CONTINUE AT ANY
TestParameter, Measurement.PostOutput.Value, START
TestParameter, Measurement.PostOutput.Retention, OFF
TestParameter, Measurement.Secondary.ACLevel, 0.1
TestParameter, Measurement.Secondary.FName, Freq
TestParameter, Measurement.Secondary.Frequency, 1000000
TestParameter, Measurement.Bias.Source, 0
TestParameter, Measurement.ImpedanceMode.Model, Cp-G
TestParameter, Measurement.ImpedanceMode.CName, Cp
TestParameter, Measurement.ImpedanceMode.LName, L
TestParameter, Measurement.ImpedanceMode.GName, G
TestParameter, Measurement.ImpedanceMode.RName, Rs
TestParameter, Measurement.ImpedanceMode.QName, Q
TestParameter, Measurement.ImpedanceMode.DName, D
TestParameter, Measurement.ImpedanceMode.YName, Y
TestParameter, Measurement.ImpedanceMode.ZName, Z
TestParameter, Measurement.ImpedanceMode.ThName, Theta
TestParameter, Measurement.ImpedanceMode.BName, B
TestParameter, Measurement.ImpedanceMode.XName, X
TestParameter, Measurement.Monitor.Unit, CMU1:MF
TestParameter, Measurement.Monitor.RangingMode, AUTO
TestParameter, Measurement.Monitor.RangeBoundary, 50
TestParameter, Measurement.Monitor.AcMonitorSymbol, 
TestParameter, Measurement.Monitor.DcMonitorSymbol, 
TestParameter, Measurement.Timing.Hold, HoldTime
TestParameter, Measurement.Timing.Delay, DelayTime
TestParameter, Measurement.Adc.UnitType, Cmu, Smu
TestParameter, Measurement.Adc.HighResolution.Mode, PLC, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 20, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, PI, D, Rp, Cs, X, Rs, Z, Theta, CpPerArea, CpPerW
TestParameter, Function.User.Unit, , , ohm, F, ohm, ohm, ohm, rad, F/um^2, F/um
TestParameter, Function.User.Definition, 3.141592653589, G/(2*PI*FREQ*Cp), 1/G, (1+D^2)*Cp, -1/(2*PI*FREQ*Cs), D*abs(X), sqrt(Rs^2+X^2), atan(X/Rs), Cp/L/W*1E-12, Cp/W*1E-6
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vanode
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, -25
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, Cp
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vanode, Cp, G, D, Rp, Cs, X, Rs, Z
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, False
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, False
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, false
MetaData, TestRecord.RecordTime, 03/01/2019 10:24:27
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, #
MetaData, TestRecord.Remarks, C-V Temp 20C 1MHz
MetaData, TestRecord.LinkKey, 884922ad-2af2-4bfe-adb3-650a728b6660
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vanode
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -25
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Cp
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 7.5E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.61538461538461553
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.61538461538461553
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.61538461538461553
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.61538461538461553
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.61538461538461553
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
