
SetupTitle, C-V Oliver
DataValue, -21.825, 9.2852900000000011E-12, 1.19375E-06, 3.141592653589, 0.020461527137655151, 837696.335078534, 9.2891775103671818E-12, -17133.372993928766, 350.57497647484132, 17136.959268295464, -1.5503376545105612, 9.2852900000000011E-13, 9.2852900000000011E-14
DataValue, -21.85, 9.2809800000000011E-12, 1.1925699999999998E-06, 3.141592653589, 0.020450794041485865, 838525.20187494252, 9.2848616304561643E-12, -17141.3370954152, 350.55395453401781, 17144.921274059459, -1.5503483831172966, 9.2809800000000011E-13, 9.2809800000000009E-14
DataValue, -21.875, 9.27664E-12, 1.19189E-06, 3.141592653589, 0.0204486953381663, 839003.59932544117, 9.2805190190476737E-12, -17149.35800091354, 350.68199700582562, 17152.943120832682, -1.550350480943322, 9.27664E-13, 9.2766399999999984E-14
DataValue, -21.900000000000002, 9.27228E-12, 1.19055E-06, 3.141592653589, 0.020435310139264973, 839947.92322875978, 9.2761521217498574E-12, -17157.431336077792, 350.61743054589306, 17161.013450109138, -1.5503638605512129, 9.27228E-13, 9.2722799999999983E-14
DataValue, -21.925, 9.26799E-12, 1.1888499999999999E-06, 3.141592653589, 0.020415575987333557, 841149.00954704138, 9.27185285877719E-12, -17165.387060825891, 350.44126389228319, 17168.963918286023, -1.5503835864735143, 9.26799E-13, 9.26799E-14
DataValue, -21.95, 9.2636900000000013E-12, 1.18831E-06, 3.141592653589, 0.020415774969324091, 841531.25026297849, 9.26755114182023E-12, -17173.354714358346, 350.60734531672097, 17176.933301837205, -1.5503833875744246, 9.2636900000000025E-13, 9.26369E-14
DataValue, -21.975, 9.2595000000000011E-12, 1.18746E-06, 3.141592653589, 0.020410403231702547, 842133.629764371, 9.2633573647340689E-12, -17181.129565166517, 350.67378240117483, 17184.707889187481, -1.5503887570746067, 9.2595000000000011E-13, 9.2595E-14
DataValue, -22, 9.25522E-12, 1.18637E-06, 3.141592653589, 0.020401097957258665, 842907.35605249624, 9.2590720669692674E-12, -17189.081361587352, 350.67613265303271, 17192.658078531145, -1.5503980584759967, 9.25522E-13, 9.25522E-14
DataValue, -22.025000000000002, 9.25071E-12, 1.1851599999999999E-06, 3.141592653589, 0.020390226518271385, 843767.93006851408, 9.2545560875621135E-12, -17197.469180162589, 350.66029212450604, 17201.043830044586, -1.55040892539453, 9.25071E-13, 9.2507099999999981E-14
DataValue, -22.05, 9.24653E-12, 1.18402E-06, 3.141592653589, 0.020379822021851814, 844580.32803499943, 9.2503704273772962E-12, -17205.25078875785, 350.63994891621053, 17208.823407712352, -1.5504193255691652, 9.24653E-13, 9.24653E-14
DataValue, -22.075, 9.24223E-12, 1.18341E-06, 3.141592653589, 0.020378799402787792, 845015.675040772, 9.246068256206403E-12, -17213.25634656689, 350.78549815545051, 17216.8302691971, -1.5504203477636951, 9.2422299999999979E-13, 9.2422299999999989E-14
DataValue, -22.1, 9.23803E-12, 1.18198E-06, 3.141592653589, 0.020363428094063989, 846038.00402714091, 9.2418607265442468E-12, -17221.093002929007, 350.68048906633334, 17224.66316132023, -1.5504357126962438, 9.23803E-13, 9.238029999999999E-14
DataValue, -22.125, 9.23381E-12, 1.1807E-06, 3.141592653589, 0.020350672291139654, 846955.19607012789, 9.23763418114371E-12, -17228.972264003485, 350.62116845786937, 17232.539582939367, -1.550448463215232, 9.23381E-13, 9.23381E-14
DataValue, -22.150000000000002, 9.2294900000000013E-12, 1.18013E-06, 3.141592653589, 0.020350368545941955, 847364.27342750377, 9.2333122779144659E-12, -17237.036753606251, 350.78005057583408, 17240.605635796404, -1.5504487668346876, 9.22949E-13, 9.22949E-14
DataValue, -22.175, 9.22534E-12, 1.17901E-06, 3.141592653589, 0.020340200952466022, 848169.226724116, 9.229156742488492E-12, -17244.797930371045, 350.76265528841725, 17248.364852926625, -1.5504589302212266, 9.22534E-13, 9.2253399999999992E-14
DataValue, -22.2, 9.2211500000000014E-12, 1.1779799999999999E-06, 3.141592653589, 0.020331665775249089, 848910.847382808, 9.2249618079412E-12, -17252.639783823153, 350.77490582545806, 17256.20533445619, -1.5504674618701784, 9.2211500000000026E-13, 9.22115E-14
DataValue, -22.225, 9.21686E-12, 1.17687E-06, 3.141592653589, 0.0203219619129081, 849711.52293796267, 9.2206663985299176E-12, -17260.676854908244, 350.7708176364597, 17264.240662597083, -1.5504771617247397, 9.21686E-13, 9.21686E-14
DataValue, -22.25, 9.21257E-12, 1.17582E-06, 3.141592653589, 0.020313285563785092, 850470.31008147507, 9.2163713788013423E-12, -17268.720687407327, 350.78445464454825, 17272.283112354024, -1.5504858344936929, 9.2125700000000014E-13, 9.21257E-14
DataValue, -22.275000000000002, 9.20852E-12, 1.17464E-06, 3.141592653589, 0.020301825087365954, 851324.66117278486, 9.2123154213754249E-12, -17276.3236832563, 350.74090157018736, 17279.883656688111, -1.5504972902457965, 9.20852E-13, 9.2085199999999983E-14
DataValue, -22.3, 9.20441E-12, 1.1732999999999999E-06, 3.141592653589, 0.020287720204746194, 852296.94025398465, 9.2081984577570932E-12, -17284.047886463777, 350.65392752601196, 17287.604504918036, -1.5505113893213198, 9.20441E-13, 9.20441E-14
DataValue, -22.325, 9.19999E-12, 1.1729399999999999E-06, 3.141592653589, 0.020291239332896539, 852558.52814295713, 9.2037779523043743E-12, -17292.349284902888, 350.88319796800681, 17295.908846016093, -1.5505078716412681, 9.19999E-13, 9.1999899999999992E-14
DataValue, -22.35, 9.19586E-12, 1.17168E-06, 3.141592653589, 0.020278545315169979, 853475.35163184488, 9.1996415160325982E-12, -17300.124446650403, 350.82135754948018, 17303.681154439473, -1.5505205604378485, 9.19586E-13, 9.1958599999999994E-14
DataValue, -22.375, 9.19158E-12, 1.17041E-06, 3.141592653589, 0.020265997461179932, 854401.44906485768, 9.19535507982479E-12, -17308.188939993397, 350.76771311552875, 17311.742903909879, -1.550533103137228, 9.19158E-13, 9.19158E-14
DataValue, -22.400000000000002, 9.1875400000000011E-12, 1.16989E-06, 3.141592653589, 0.020265901032683876, 854781.21874706168, 9.1913133846448959E-12, -17315.799867929803, 350.92028642522592, 17319.355360798581, -1.5505331995261362, 9.18754E-13, 9.18754E-14
DataValue, -22.425, 9.18334E-12, 1.1685E-06, 3.141592653589, 0.020251079781748976, 855798.03166452725, 9.1871061449675747E-12, -17323.72964680678, 350.8242311949341, 17327.281567425562, -1.5505480146968296, 9.1833399999999987E-13, 9.1833399999999992E-14
DataValue, -22.45, 9.17921E-12, 1.16725E-06, 3.141592653589, 0.020238518055917854, 856714.49989291071, 9.1829697825061425E-12, -17331.532920333779, 350.76454194490987, 17335.082034201609, -1.5505605712763229, 9.1792100000000016E-13, 9.1792099999999994E-14
DataValue, -22.475, 9.1750300000000011E-12, 1.16626E-06, 3.141592653589, 0.020230565342064352, 857441.73683398217, 9.17878511750527E-12, -17339.4344735671, 350.78656211194243, 17342.982415815495, -1.5505685207353761, 9.17503E-13, 9.17503E-14
DataValue, -22.5, 9.17087E-12, 1.1655299999999999E-06, 3.141592653589, 0.020227073420727104, 857978.77360514109, 9.17462211930438E-12, -17347.302267311545, 350.8851566124564, 17350.850594325431, -1.5505720112283856, 9.17087E-13, 9.17087E-14
DataValue, -22.525000000000002, 9.1668E-12, 1.16472E-06, 3.141592653589, 0.020221990805738003, 858575.45161068754, 9.1705485695518734E-12, -17355.007923993009, 350.95281067249681, 17358.55604355325, -1.5505770917652741, 9.1668E-13, 9.1668E-14
DataValue, -22.55, 9.16268E-12, 1.1630199999999998E-06, 3.141592653589, 0.0202015547759807, 859830.44143694872, 9.1664193155043051E-12, -17362.825942594289, 350.75607934513727, 17366.368490275185, -1.5505975194499997, 9.1626800000000015E-13, 9.1626799999999992E-14
DataValue, -22.575, 9.15853E-12, 1.16254E-06, 3.141592653589, 0.0202023673604933, 860185.45598431025, 9.1622679225668292E-12, -17370.692980930417, 350.92912090709871, 17374.237418823475, -1.5505967071969831, 9.15853E-13, 9.1585299999999992E-14
DataValue, -22.6, 9.1545300000000014E-12, 1.1618099999999999E-06, 3.141592653589, 0.020198503302041891, 860725.9362546372, 9.1582648608984283E-12, -17378.285680670124, 351.01536070484281, 17381.830311633898, -1.5506005696793193, 9.15453E-13, 9.15453E-14
DataValue, -22.625, 9.1501500000000014E-12, 1.16028E-06, 3.141592653589, 0.020181559577789537, 861860.93012031575, 9.1538768135192791E-12, -17386.616221105469, 350.889031122402, 17390.156604590131, -1.5506175064994905, 9.15015E-13, 9.1501500000000009E-14
DataValue, -22.650000000000002, 9.1460500000000014E-12, 1.16E-06, 3.141592653589, 0.020185734167935357, 862068.96551724151, 9.14977668487241E-12, -17394.407379916822, 351.11888337977393, 17397.950815218748, -1.5506133336092949, 9.14605E-13, 9.1460500000000007E-14
DataValue, -22.675, 9.14196E-12, 1.1587399999999999E-06, 3.141592653589, 0.020172829323071784, 863006.36898700322, 9.14568025702045E-12, -17402.198482695072, 351.05157983762643, 17405.738974338929, -1.5506262332014005, 9.141960000000002E-13, 9.14196E-14
DataValue, -22.7, 9.13791E-12, 1.15707E-06, 3.141592653589, 0.020152683710321705, 864251.94672751008, 9.1416211854259765E-12, -17409.925423913668, 350.85672048842071, 17413.460417290626, -1.550646370627546, 9.13791E-13, 9.13791E-14
DataValue, -22.725, 9.13381E-12, 1.1566699999999999E-06, 3.141592653589, 0.020154759955171943, 864550.82262010779, 9.1375202846816751E-12, -17417.738963463216, 351.05034777044648, 17421.276272019062, -1.5506442952256669, 9.13381E-13, 9.13381E-14
DataValue, -22.75, 9.1297500000000012E-12, 1.15602E-06, 3.141592653589, 0.0201523916112861, 865036.9370772132, 9.1334577639145666E-12, -17425.486295096445, 351.1652238358825, 17429.024345471142, -1.5506466626080011, 9.1297500000000016E-13, 9.12975E-14
DataValue, -22.775000000000002, 9.12568E-12, 1.1544199999999998E-06, 3.141592653589, 0.020133474919588695, 866235.85869960685, 9.1293791565552144E-12, -17433.271240318318, 350.99232928333578, 17436.804229953534, -1.5506655716275948, 9.12568E-13, 9.125679999999999E-14
DataValue, -22.8, 9.1216700000000011E-12, 1.1536999999999999E-06, 3.141592653589, 0.020129763282947747, 866776.45835139125, 9.1253661679091361E-12, -17440.937729340691, 351.08194792426031, 17444.470969705497, -1.5506692817605852, 9.12167E-13, 9.12167E-14
DataValue, -22.825, 9.11763E-12, 1.15273E-06, 3.141592653589, 0.020121750668799548, 867505.8339767335, 9.1213215902547E-12, -17448.671392309865, 351.09781525787457, 17452.203386182831, -1.5506772911305693, 9.11763E-13, 9.1176299999999993E-14
DataValue, -22.85, 9.11353E-12, 1.1516299999999999E-06, 3.141592653589, 0.020111593105302302, 868334.44769587461, 9.1172162057755015E-12, -17456.528341525489, 351.07859503593824, 17460.0583595352, -1.5506874445851615, 9.11353E-13, 9.1135299999999991E-14
DataValue, -22.875, 9.10959E-12, 1.15049E-06, 3.141592653589, 0.020100374493016798, 869194.86479673884, 9.113270502598587E-12, -17464.086361373076, 351.0346760419859, 17467.6139693228, -1.5506986586641489, 9.10959E-13, 9.10959E-14
DataValue, -22.900000000000002, 9.1054400000000008E-12, 1.14986E-06, 3.141592653589, 0.020098523834509146, 869671.09039361321, 9.1091181485005635E-12, -17472.04729341816, 351.1623589644359, 17475.575859633191, -1.5507005085753149, 9.1054400000000016E-13, 9.1054399999999991E-14
DataValue, -22.925, 9.1013600000000011E-12, 1.14864E-06, 3.141592653589, 0.0200861996265526, 870594.7903607745, 9.10503199297985E-12, -17479.888397388055, 351.1045277997971, 17483.414219613485, -1.5507128278099593, 9.1013600000000011E-13, 9.10136E-14
DataValue, -22.95, 9.0973100000000009E-12, 1.1477999999999998E-06, 3.141592653589, 0.020080446162758392, 871231.92193761992, 9.1009782566212533E-12, -17487.674248221087, 351.16030125325989, 17491.19962063984, -1.5507185789540878, 9.0973100000000018E-13, 9.09731E-14
DataValue, -22.975, 9.09331E-12, 1.1470799999999999E-06, 3.141592653589, 0.020076677482885479, 871778.77741744264, 9.0969752675484153E-12, -17495.369439959675, 351.24888969000114, 17498.8950400642, -1.5507223461152349, 9.093310000000001E-13, 9.09331E-14
DataValue, -23, 9.0894400000000009E-12, 1.1460299999999999E-06, 3.141592653589, 0.020066840138848029, 872577.50669703248, 9.0931001181852868E-12, -17502.825331664568, 351.2263979086926, 17506.348978966082, -1.5507321794976434, 9.08944E-13, 9.08944E-14
DataValue, -23.025000000000002, 9.08533E-12, 1.1451999999999999E-06, 3.141592653589, 0.020061378158953449, 873209.91966468748, 9.0889864718601226E-12, -17510.747054656291, 351.28971850924017, 17514.270378136916, -1.550737639279602, 9.0853299999999988E-13, 9.0853299999999986E-14
DataValue, -23.05, 9.08134E-12, 1.1440499999999999E-06, 3.141592653589, 0.020050038060939114, 874087.67099340074, 9.0849907352437018E-12, -17518.448585150509, 351.24556090087265, 17521.969474765512, -1.5507489748181063, 9.0813400000000008E-13, 9.08134E-14
DataValue, -23.075, 9.07736E-12, 1.14272E-06, 3.141592653589, 0.020035509946726423, 875105.01260151214, 9.081003848908954E-12, -17526.139812291498, 351.14514853688428, 17529.657145401619, -1.5507634970985329, 9.0773599999999994E-13, 9.07736E-14
DataValue, -23.1, 9.0733000000000009E-12, 1.1418399999999999E-06, 3.141592653589, 0.020029039072894713, 875779.44370489742, 9.0769398668600252E-12, -17533.986720900444, 351.188905136532, 17537.50335640179, -1.5507699653766962, 9.0733E-13, 9.0733000000000011E-14
DataValue, -23.125, 9.06939E-12, 1.14127E-06, 3.141592653589, 0.020027671310036646, 876216.846145084, 9.0730278014205475E-12, -17541.546942798625, 351.31633643994905, 17545.064614148829, -1.5507713325911166, 9.069390000000001E-13, 9.06939E-14
DataValue, -23.150000000000002, 9.06544E-12, 1.1399999999999999E-06, 3.141592653589, 0.020014101370127262, 877192.98245614045, 9.069071291207643E-12, -17549.199689965426, 351.231461559574, 17552.714129099008, -1.5507848970938862, 9.06544E-13, 9.0654399999999988E-14
DataValue, -23.175, 9.0615E-12, 1.13909E-06, 3.141592653589, 0.020006820518301917, 877893.75729749189, 9.0651270725866017E-12, -17556.835311578594, 351.25645294813825, 17560.348722438022, -1.5507921750314904, 9.0615000000000013E-13, 9.0614999999999988E-14
DataValue, -23.2, 9.0574900000000008E-12, 1.13811E-06, 3.141592653589, 0.019998457882080215, 878649.69115463353, 9.061112437312836E-12, -17564.614079453419, 351.26519488294235, 17568.126109442332, -1.5508005343231128, 9.0574900000000008E-13, 9.05749E-14
DataValue, -23.225, 9.0534100000000011E-12, 1.1370599999999998E-06, 3.141592653589, 0.019989011830030469, 879461.06625859684, 9.0570273858767929E-12, -17572.536364427484, 351.25763727218157, 17576.046660351934, -1.5508099766006174, 9.0534100000000013E-13, 9.05341E-14
DataValue, -23.25, 9.0494500000000012E-12, 1.13577E-06, 3.141592653589, 0.01997507138174448, 880459.95227907063, 9.0530607620122763E-12, -17580.235820328155, 351.16646541895614, 17583.742758149754, -1.5508239114849549, 9.0494500000000014E-13, 9.04945E-14
DataValue, -23.275000000000002, 9.0455400000000011E-12, 1.1352E-06, 3.141592653589, 0.019973676684638526, 880902.04369274143, 9.0491486979237283E-12, -17587.835983781839, 351.29374952250981, 17591.343947830275, -1.5508253056258328, 9.0455400000000011E-13, 9.0455400000000008E-14
DataValue, -23.3, 9.04152E-12, 1.13434E-06, 3.141592653589, 0.019967418990048811, 881569.89967734553, 9.04512483432365E-12, -17595.660204488086, 351.33991970954156, 17599.167530624487, -1.5508315608257062, 9.0415200000000008E-13, 9.04152E-14
DataValue, -23.325, 9.03772E-12, 1.1330099999999999E-06, 3.141592653589, 0.019952393089473209, 882604.74311788962, 9.0413178981661552E-12, -17603.069030922674, 351.2233528861014, 17606.572555470342, -1.550846580742379, 9.03772E-13, 9.03772E-14
DataValue, -23.35, 9.0338000000000014E-12, 1.13226E-06, 3.141592653589, 0.019947837661368956, 883189.37346545851, 9.0373946956147654E-12, -17610.710658588654, 351.29559731886644, 17614.214103877119, -1.5508511343581117, 9.0338E-13, 9.0338E-14
DataValue, -23.375, 9.02985E-12, 1.13205E-06, 3.141592653589, 0.019952862265400377, 883353.20878053084, 9.0334449341971086E-12, -17618.41072273954, 351.53772248607515, 17621.917465629958, -1.5508461117531598, 9.0298500000000012E-13, 9.02985E-14
DataValue, -23.400000000000002, 9.02602E-12, 1.1302399999999998E-06, 3.141592653589, 0.019929413282956294, 884767.83691959246, 9.0296049682872151E-12, -17625.9031985233, 351.2739093287521, 17629.403192481845, -1.5508695514148454, 9.02602E-13, 9.02602E-14
DataValue, -23.425, 9.0221100000000014E-12, 1.12937E-06, 3.141592653589, 0.019922703012902658, 885449.40984796837, 9.0256910026287128E-12, -17633.546622145826, 351.30791241718413, 17637.045776566931, -1.5508762590216585, 9.0221100000000022E-13, 9.022110000000001E-14
DataValue, -23.45, 9.0181E-12, 1.12865E-06, 3.141592653589, 0.019918855027191207, 886014.26482966379, 9.021678028440569E-12, -17641.390281298485, 351.39629549128443, 17644.889640164307, -1.5508801054809509, 9.0181E-13, 9.0180999999999984E-14
DataValue, -23.475, 9.01432E-12, 1.12756E-06, 3.141592653589, 0.019907962844978078, 886870.76519209624, 9.0178926182641543E-12, -17648.795547819587, 351.35156602460688, 17652.292548325964, -1.5508909933456481, 9.01432E-13, 9.01432E-14
DataValue, -23.5, 9.01037E-12, 1.12683E-06, 3.141592653589, 0.019903795795764845, 887445.31118269847, 9.0139395579741883E-12, -17656.53542142281, 351.43207548868838, 17660.032491239668, -1.5508951587443469, 9.0103700000000005E-13, 9.0103699999999992E-14
DataValue, -23.525000000000002, 9.0064000000000009E-12, 1.12597E-06, 3.141592653589, 0.019897372010262326, 888123.12939065881, 9.0099656825108761E-12, -17664.322895354537, 351.47360395826331, 17667.819249857235, -1.550901579986824, 9.0064000000000009E-13, 9.0064E-14
DataValue, -23.55, 9.0025300000000012E-12, 1.12499E-06, 3.141592653589, 0.019888600141182145, 888896.79019369069, 9.0060910084979142E-12, -17671.9225845887, 351.46980201081078, 17675.417360204588, -1.5509103483859776, 9.00253E-13, 9.00253E-14
DataValue, -23.575, 8.99873E-12, 1.1239199999999999E-06, 3.141592653589, 0.019878074310473604, 889743.04220941, 9.00228573871958E-12, -17679.392513325463, 351.43227814391429, 17682.885066819552, -1.5509208700569741, 8.998729999999999E-13, 8.99873E-14
DataValue, -23.6, 8.99483E-12, 1.1234E-06, 3.141592653589, 0.01987749218934436, 890154.88695032941, 8.9983839895186609E-12, -17687.058395965272, 351.57436511827729, 17690.552259228483, -1.5509214519481827, 8.99483E-13, 8.99483E-14
DataValue, -23.625, 8.9909100000000013E-12, 1.1221399999999999E-06, 3.141592653589, 0.019863854475373959, 891154.40141158865, 8.9944575677655945E-12, -17694.779467559692, 351.48652431744085, 17698.270061854881, -1.5509350842795133, 8.99091E-13, 8.99091E-14
DataValue, -23.650000000000002, 8.98713E-12, 1.1211499999999999E-06, 3.141592653589, 0.019854677126905192, 891941.31026178494, 8.99067280037474E-12, -17702.228367748161, 351.47202866838165, 17705.717205774072, -1.5509442580099504, 8.9871299999999993E-13, 8.9871299999999993E-14
DataValue, -23.675, 8.98322E-12, 1.12041E-06, 3.141592653589, 0.019850208476429997, 892530.41297382209, 8.98675966515259E-12, -17709.936509049079, 351.54593180896313, 17713.425295428347, -1.5509487248999374, 8.983219999999999E-13, 8.983219999999999E-14
DataValue, -23.7, 8.97942E-12, 1.11973E-06, 3.141592653589, 0.019846556284073242, 893072.4371053736, 8.9829568659973436E-12, -17717.433743267247, 351.6300459950919, 17720.922722485739, -1.5509523756540493, 8.9794200000000015E-13, 8.97942E-14
DataValue, -23.725, 8.9756400000000011E-12, 1.11863E-06, 3.141592653589, 0.019835409395979765, 893950.63604587759, 8.9791714069103258E-12, -17724.903098458581, 351.58070946199615, 17728.389629208072, -1.5509635181557342, 8.9756400000000015E-13, 8.97564E-14
DataValue, -23.75, 8.97188E-12, 1.1176E-06, 3.141592653589, 0.019825450674724486, 894774.516821761, 8.9754063839264383E-12, -17732.338379347075, 351.55159988726939, 17735.822871438711, -1.5509734729623019, 8.9718800000000009E-13, 8.97188E-14
DataValue, -23.775000000000002, 8.96797E-12, 1.11715E-06, 3.141592653589, 0.019826108324978314, 895134.94159244513, 8.9714950809633053E-12, -17740.069147409755, 351.7165326091515, 17743.555389892692, -1.5509728155704434, 8.96797E-13, 8.9679699999999993E-14
DataValue, -23.8, 8.9642300000000013E-12, 1.1161099999999999E-06, 3.141592653589, 0.019815915425456521, 895969.03531013976, 8.9677499887134073E-12, -17747.477716511283, 351.68251744556181, 17750.961830028857, -1.5509830044670279, 8.96423E-13, 8.96423E-14
DataValue, -23.825, 8.96028E-12, 1.11429E-06, 3.141592653589, 0.019792323625814463, 897432.44577264448, 8.9637900649137023E-12, -17755.318000463209, 351.41899994441678, 17758.795359232416, -1.5510065870175183, 8.9602800000000013E-13, 8.9602799999999993E-14
DataValue, -23.85, 8.95639E-12, 1.11436E-06, 3.141592653589, 0.01980216386110132, 897376.07236440643, 8.9599020306407415E-12, -17763.022692398124, 351.74628602332882, 17766.505019850752, -1.5509967506374123, 8.9563900000000014E-13, 8.95639E-14
DataValue, -23.875, 8.95262E-12, 1.1133399999999998E-06, 3.141592653589, 0.019792369646201388, 898198.21438195, 8.9561270805243856E-12, -17770.509692524029, 351.72049663584016, 17773.990042751913, -1.5510065410151521, 8.9526200000000011E-13, 8.95262E-14
DataValue, -23.900000000000002, 8.9488400000000013E-12, 1.1122599999999999E-06, 3.141592653589, 0.019781522186499721, 899070.36124647129, 8.9523417582311353E-12, -17778.023604338185, 351.67636836133153, 17781.501611069565, -1.5510173842294834, 8.9488400000000021E-13, 8.94884E-14
DataValue, -23.925, 8.94497E-12, 1.1114699999999999E-06, 3.141592653589, 0.019776024357643855, 899709.39386578149, 8.9484682985091459E-12, -17785.719050762178, 351.73081316608318, 17789.196629347127, -1.5510228799084302, 8.94497E-13, 8.9449699999999991E-14
DataValue, -23.95, 8.9414E-12, 1.1108E-06, 3.141592653589, 0.01977199440652716, 900252.07057976234, 8.9448954772640044E-12, -17792.823124258193, 351.79959928916008, 17796.300674274895, -1.5510269082844059, 8.9414000000000007E-13, 8.9414E-14
DataValue, -23.975, 8.93751E-12, 1.1098899999999999E-06, 3.141592653589, 0.019764395204962936, 900990.18821685039, 8.9410012713093115E-12, -17800.572694542188, 351.81755360960381, 17804.049085663319, -1.5510345045175025, 8.9375100000000008E-13, 8.9375099999999992E-14
DataValue, -24, 8.9337600000000009E-12, 1.1086299999999998E-06, 3.141592653589, 0.019750244528620921, 902014.197703472, 8.9372448110506559E-12, -17808.054546647847, 351.71343187531454, 17811.527421154722, -1.5510486496722593, 8.9337600000000019E-13, 8.93376E-14
DataValue, -24.025000000000002, 8.9299600000000013E-12, 1.1083399999999999E-06, 3.141592653589, 0.019753480376901549, 902250.21202879993, 8.9334444702759171E-12, -17815.630199693835, 351.92070155178681, 17819.105690028995, -1.5510454150859074, 8.9299600000000015E-13, 8.92996E-14
DataValue, -24.05, 8.9262800000000014E-12, 1.10721E-06, 3.141592653589, 0.019741476241034551, 903171.03349861363, 8.9297588023653987E-12, -17822.983421430941, 351.85200375853162, 17826.456122099848, -1.5510574145424314, 8.9262800000000006E-13, 8.92628E-14
DataValue, -24.075, 8.92253E-12, 1.10604E-06, 3.141592653589, 0.019728903490086821, 904126.43304039643, 8.9260029130766267E-12, -17830.482987942225, 351.77587805074705, 17833.952726517906, -1.551069982398479, 8.9225300000000008E-13, 8.922529999999999E-14
DataValue, -24.1, 8.91878E-12, 1.1052099999999999E-06, 3.141592653589, 0.019722387440281972, 904805.42159408634, 8.9222491607452629E-12, -17837.984596099483, 351.80764335805571, 17841.453502128337, -1.5510764959138681, 8.9187799999999989E-13, 8.9187799999999989E-14
DataValue, -24.125, 8.91486E-12, 1.1042199999999999E-06, 3.141592653589, 0.019713385432971131, 905616.63436634012, 8.9183244711875565E-12, -17845.834562996406, 351.80181511338606, 17849.301828557727, -1.5510854944226031, 8.91486E-13, 8.91486E-14
DataValue, -24.150000000000002, 8.91119E-12, 1.1035899999999998E-06, 3.141592653589, 0.019710252350901406, 906133.61846337875, 8.9146519442732462E-12, -17853.186426888638, 351.89080974166285, 17856.654018466656, -1.5510886262877686, 8.91119E-13, 8.9111899999999985E-14
DataValue, -24.175, 8.90746E-12, 1.10259E-06, 3.141592653589, 0.019700638420350716, 906955.44127917, 8.9109171202111575E-12, -17860.669215624363, 351.86658616250457, 17864.1348775811, -1.551098236486635, 8.90746E-13, 8.90746E-14
DataValue, -24.2, 8.9037500000000011E-12, 1.10163E-06, 3.141592653589, 0.019691687205769356, 907745.79486760532, 8.907202540760133E-12, -17868.117668103838, 351.85338407618173, 17871.58162572889, -1.551107184230039, 8.9037500000000013E-13, 8.90375E-14
DataValue, -24.225, 8.89995E-12, 1.101E-06, 3.141592653589, 0.019688828852321753, 908265.21344232524, 8.9034000654535282E-12, -17875.748806288011, 351.95255885409955, 17879.213237421583, -1.5511100414757146, 8.89995E-13, 8.8999499999999988E-14
DataValue, -24.25, 8.8963000000000012E-12, 1.10044E-06, 3.141592653589, 0.019686888434078155, 908727.41812365968, 8.89974797080609E-12, -17883.084286657631, 352.06228520864494, 17886.549456403474, -1.5511119811421208, 8.8963000000000012E-13, 8.8963000000000009E-14
DataValue, -24.275000000000002, 8.8926500000000009E-12, 1.09936E-06, 3.141592653589, 0.019675639796635447, 909620.14262843842, 8.8960926187211323E-12, -17890.432340711737, 352.00570254192172, 17893.894974325922, -1.5511232254240666, 8.89265E-13, 8.8926499999999992E-14
DataValue, -24.3, 8.888900000000001E-12, 1.09795E-06, 3.141592653589, 0.019658694525508284, 910788.28726262576, 8.89233524225358E-12, -17897.991782370205, 351.85115306967339, 17901.44991545958, -1.5511401641433396, 8.8889000000000006E-13, 8.8889E-14
DataValue, -24.325, 8.88519E-12, 1.09711E-06, 3.141592653589, 0.019651856585575927, 911485.63042903633, 8.8886214201037461E-12, -17905.469877698753, 351.87572613388562, 17908.927049597907, -1.5511469994425917, 8.88519E-13, 8.88519E-14
DataValue, -24.35, 8.8815900000000011E-12, 1.09695E-06, 3.141592653589, 0.019656954984940606, 911618.57878663577, 8.8850218097774557E-12, -17912.723963918092, 352.10960861640478, 17916.184331045642, -1.5511419030119562, 8.8815900000000015E-13, 8.88159E-14
DataValue, -24.375, 8.87785E-12, 1.09571E-06, 3.141592653589, 0.019643006211556253, 912650.2450465908, 8.8812754979415422E-12, -17920.279933757676, 352.00817005162889, 17923.7368496645, -1.5511558464014945, 8.87785E-13, 8.87785E-14
DataValue, -24.400000000000002, 8.87427E-12, 1.09441E-06, 3.141592653589, 0.019627615710277595, 913734.34087773331, 8.8776887530463168E-12, -17927.52004707561, 351.87447412229778, 17930.97294303454, -1.5511712309713222, 8.8742700000000007E-13, 8.874269999999999E-14
DataValue, -24.425, 8.8703900000000013E-12, 1.09406E-06, 3.141592653589, 0.01962992123673964, 914026.653017202, 8.8738080611550235E-12, -17935.360106405071, 352.06970624129383, 17938.815323885781, -1.5511689263328108, 8.8703900000000015E-13, 8.8703900000000008E-14
DataValue, -24.45, 8.86671E-12, 1.09347E-06, 3.141592653589, 0.019627478018649391, 914519.831362543, 8.8701257926815461E-12, -17942.805639041682, 352.172023273189, 17946.261430571056, -1.5511713686099262, 8.86671E-13, 8.86671E-14
DataValue, -24.475, 8.862970000000001E-12, 1.09199E-06, 3.141592653589, 0.019609183637873381, 915759.30182510824, 8.8663779899595287E-12, -17950.390032115243, 351.99249451119965, 17953.8408431526, -1.5511896559522895, 8.8629700000000006E-13, 8.86297E-14
